activity_id,name,category,sector,source,unit_type
consumer_goods-type_mens_clothing_stores,Men's clothing stores,Clothing and Footwear,Consumer Goods and Services,EPA,Money
consumer_goods-type_mens_footwear,Men's footwear,Clothing and Footwear,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_mens_womens_boys_and_girls_clothing,Men's / women's / boys' and girls' clothing,Clothing and Footwear,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_metal_household_furniture,Metal household furniture manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_metal_supplies,Metal supplies,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_metallic_kettle,Metallic kettle,Furnishings and Household,Consumer Goods and Services,CAEP,Number
consumer_goods-type_microwave,Microwave,Furnishings and Household,Consumer Goods and Services,CAEP,Number
consumer_goods-type_milk,Milk,Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_milk_and_cream_in_solid_or_processed_liquid_form,Milk and cream in solid or processed liquid form,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_milk_chocolate_pp_wrapping-origin_region_multi_region,Milk chocolate PP wrapping,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_milk_pet_bottle_with_pp_lid-origin_region_multi_region,Milk PET bottle with PP lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_mineral_or_spring_waters,Mineral or spring waters,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_modal_pajamas,Modal pajamas,Clothing and Footwear,Consumer Goods and Services,CAEP,Number
consumer_goods-type_modal_pants,Modal pants,Clothing and Footwear,Consumer Goods and Services,CAEP,Number
consumer_goods-type_motion_picture_and_video_distribution,Motion picture and video distribution,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_motion_picture_and_video_production,Motion picture and video production,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_motion_picture_radio_tv_services,Motion picture/radio/TV services,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_motion_picture_theaters_except_drive_ins,Motion picture theaters (except drive-ins),Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_motion_picture_video_and_tv_programme_production_services_sound_recording_music_publishing,Motion picture/video and tv programme production services/sound recording/music publishing,Recreation and Culture,Consumer Goods and Services,BEIS,Money
consumer_goods-type_motor_vehicle_towing,Motor vehicle towing,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_movie_television_program_and_video_production_post_production_and_editing_services,Movie / television program and video production / post-production and editing services,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_movies_film,Movies and film,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_museums,Museums,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_museums_historical_sites_zoos_parks,Museums/historical sites/zoos and parks,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_museums_zoological_gardens_and_the_like,Museums/zoological gardens and the like,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_music_publishers,Music publishers,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_musical_groups_and_artists,Musical groups and artists,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_musical_instrument,Musical instrument manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_musical_instruments,Musical instruments,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_nail_salons,Nail salons,Personal Care and Accessories,Consumer Goods and Services,EPA,Money
consumer_goods-type_narrow_fabric_mills_and_schiffli_machine_embroidery,Narrow fabric mills and schiffli machine embroidery,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_nature_parks_and_other_similar_institutions,Nature parks and other similar institutions,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_navigational_services_to_shipping,Navigational services to shipping,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_newspapers,Newspaper publishers,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_newspapers,Newspapers,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_newspapers_and_magazines,Newspapers and magazines,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_nitrogenous_fertilizer,Nitrogenous fertilizer manufacturing,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_non_alcoholic_beverages_nec,Non-alcoholic beverages nec,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_nonchocolate_confectionery,Nonchocolate confectionery manufacturing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_nonupholstered_wood_household_furniture,Nonupholstered wood household furniture manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_nonwoven_fabric_mills,Nonwoven fabric mills,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_nuts_and_edible_seeds,Nuts and edible seeds,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_oats_ldpe_bag-origin_region_multi_region,Oats LDPE bag,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_office_and_store_fixtures,Office and store fixtures,Furnishings and Household,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_office_furniture,Office furniture,Furnishings and Household,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_office_furniture_custom_architectural_woodwork_millwork,Office furniture and custom architectural woodwork and millwork,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_office_furniture_except_wood,Office furniture (except wood) manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_olive_oil_glass_bottle_with_aluminium_lid-origin_region_multi_region,Olive oil glass bottle with aluminium lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Volume
consumer_goods-type_olives_pe_tray_with_pe_film-origin_region_multi_region,Olives PE tray with PE film,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_orange_juice_pet_bottle_with_pp_lid-origin_region_multi_region,Orange juice PET bottle with PP lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_oranges,Oranges imported,Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_ordinary_detergent,Ordinary detergent,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_ordinary_sneakers,Ordinary sneakers,Clothing and Footwear,Consumer Goods and Services,CAEP,Number
consumer_goods-type_other_airport_operations,Other airport operations,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_animal_food,Other animal food,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_apparel_knitting_mills,Other apparel knitting mills,Clothing and Footwear,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_appliances_articles_and_products_for_personal_care,Other appliances/articles and products for personal care,Personal Care and Accessories,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_cereal_products,Other cereal products,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_clothing_stores,Other clothing stores,Clothing and Footwear,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_cultural_services,Other cultural services,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_cut_and_sew_apparel,Other cut and sew apparel manufacturing,Clothing and Footwear,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_dairy_products,Other dairy products,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_edible_animal_fats,Other edible animal fats,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_food_and_groceries_nec,Other food and groceries nec,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_food_products,Other food products,Food/Beverages/Tobacco,Consumer Goods and Services,"OpenIO-Canada,BEIS","Money,Money"
consumer_goods-type_other_fresh_or_chilled_fruit,Other fresh or chilled fruit,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_fresh_or_chilled_vegetables,Other fresh or chilled vegetables,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_gambling_industries,Other gambling industries,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_household_nonupholstered_furniture,Other household nonupholstered furniture,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_household_supplies,Other household supplies,Furnishings and Household,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_milk_products,Other milk products,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_millwork_including_flooring,Other millwork (including flooring),Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_motion_picture_and_video_industries,Other motion picture and video industries,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_performing_arts_companies,Other performing arts companies,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_personal_and_household_goods_repair_and_maintenance,Other personal and household goods repair and maintenance,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_personal_care_products,Other personal care products,Personal Care and Accessories,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_personal_care_services,Other personal care services,Personal Care and Accessories,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_personal_effects,Other personal effects,Personal Care and Accessories,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_seafood_fresh_or_chilled,Other seafood (fresh / chilled),Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_snack_food,Other snack food manufacturing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_sound_recording_industries,Other sound recording industries,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_spectator_sports,Other spectator sports,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_sugar_products,Other sugar products,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_other_support_activities_for_air_transportation,Other support activities for air transportation,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_support_activities_for_road_transportation,Other support activities for road transportation,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_support_activities_for_water_transportation,Other support activities for water transportation,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_textiles,Other textiles,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_other_tobacco_products,Other tobacco products,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_packaged_meat_except_poultry,Packaged meat (except poultry),Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_packaged_poultry,Packaged poultry,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_packaged_software_tapes_audio_and_video_records,Packaged software/tapes/audio and video records,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_packing_and_crating,Packing and crating,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_paints_coatings,Paint and coating manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_paints_coatings,Paints and coatings,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_panelled_furniture,Panelled furniture,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_paper_cup,Paper cup,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_pasta_products,Pasta products,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_pastry_cook_products,Pastry-cook products,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_peas_ldpe_bag-origin_region_multi_region,Peas LDPE bag,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_peppers_ldpe_bag-origin_region_multi_region,Peppers LDPE bag,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_performances,Performances,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_perfumes_and_toiletries,Perfumes and toiletries,Personal Care and Accessories,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_periodical_publishers,Periodical publishers,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_perishable_prepared_food,Perishable prepared food manufacturing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_phosphatic_fertilizer,Phosphatic fertilizer manufacturing,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_pickled_beetroot-origin_region_uk,Pickled beetroot,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_beetroot-origin_region_uk_import_market_mix,Pickled beetroot,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_cabbage-origin_region_uk,Pickled cabbage,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_cabbage-origin_region_uk_import_market_mix,Pickled cabbage,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_cucumber_gherkins-origin_region_uk,Pickled cucumber/gherkins,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_cucumber_gherkins-origin_region_uk_import_market_mix,Pickled cucumber/gherkins,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_onions-origin_region_uk,Pickled onions,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_onions-origin_region_uk_import_market_mix,Pickled onions,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_pepper-origin_region_uk,Pickled pepper,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pickled_pepper-origin_region_uk_import_market_mix,Pickled pepper,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_plant_based_sausages_cardboard_box_with_pe_wax-origin_region_multi_region,Plant-based sausages cardboard box with PE wax,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_plastic_bag,Plastic bag,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_plastic_film_packing_bag,Plastic film packing bag,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_plastic_kettle,Plastic kettle,Furnishings and Household,Consumer Goods and Services,CAEP,Number
consumer_goods-type_plastic_toys,Plastic toys,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_plywood_veneer,Plywood and veneer,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_polish_and_other_sanitation_good,Polish and other sanitation good manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_pork,Pork (fresh),Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_pork_pe_tray_with_pe_film-origin_region_multi_region,Pork PE tray with PE film,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_pork_sausages_pe_tray_with_pe_film-origin_region_multi_region,Pork sausages PE tray with PE film,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_port_and_harbor_operations,Port and harbor operations,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_potatoes_and_other_tuber_vegetables,Potatoes and other tuber vegetables,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_potatoes_chips-origin_region_uk,Potatoes chips,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_potatoes_chips-origin_region_uk_import_market_mix,Potatoes chips,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_potatoes_crisps-origin_region_uk,Potatoes crisps,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_potatoes_crisps-origin_region_uk_import_market_mix,Potatoes crisps,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_potatoes_dry,Potatoes (dry),Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_potatoes_fresh,Potatoes (fresh),Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_potatoes_fries,Potatoes (fries),Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_poultry_processing,Poultry processing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_prefabricated_wood_building,Prefabricated wood building manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_prepared_and_packaged_seafood_products,Prepared and packaged seafood products,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_prepared_fruit_and_nuts,Prepared fruit and nuts,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_prepared_meals,Prepared meals,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_prepared_meals_fresh_frozen_or_dried,Prepared meals (fresh/frozen or dried),Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_prepared_vegetables,Prepared vegetables,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_preserved_fruit_and_vegetables_and_frozen_foods,Preserved fruit and vegetables and frozen foods,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_preserved_meat_and_meat_products,Preserved meat and meat products,Food/Beverages/Tobacco,Consumer Goods and Services,BEIS,Money
consumer_goods-type_preserved_milk,Preserved milk,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_preserved_prepared_and_processed_meat,Preserved / prepared and processed meat,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_printing_ink,Printing ink manufacturing,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_printing_support,Printing support,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_processed_and_preserved_fish_crustaceans_molluscs_fruit_and_vegetables,Processed and preserved fish / crustaceans / molluscs / fruit and vegetables,Food/Beverages/Tobacco,Consumer Goods and Services,BEIS,Money
consumer_goods-type_processed_broccoli-origin_region_uk,Processed broccoli,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_broccoli-origin_region_uk_import_market_mix,Processed broccoli,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_cabbage-origin_region_uk,Processed cabbage,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_cabbage-origin_region_uk_import_market_mix,Processed cabbage,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_carrots-origin_region_uk,Processed carrots,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_carrots-origin_region_uk_import_market_mix,Processed carrots,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_cauliflower-origin_region_uk,Processed cauliflower,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_cauliflower-origin_region_uk_import_market_mix,Processed cauliflower,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_fluid_milk_and_milk_products,Processed fluid milk and milk products,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_processed_lettuce-origin_region_uk,Processed lettuce,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_lettuce-origin_region_uk_import_market_mix,Processed lettuce,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_meat_products_other_miscellaneous_meats_and_animal_by_products,Processed meat products / other miscellaneous meats and animal by-products,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_processed_onions-origin_region_uk,Processed onions,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_onions-origin_region_uk_import_market_mix,Processed onions,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_rice,Processed rice,Food/Beverages/Tobacco,Consumer Goods and Services,EXIOBASE,Money
consumer_goods-type_processed_sweet_corn-origin_region_uk,Processed sweet corn,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_processed_sweet_corn-origin_region_uk_import_market_mix,Processed sweet corn,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_promoters_agents,Promoters and agents,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_promoters_of_performing_arts_sports_and_similar_events_with_facilities,Promoters of performing arts/sports and similar events with facilities,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_promoters_of_performing_arts_sports_and_similar_events_without_facilities,Promoters of performing arts/sports and similar events without facilities,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_pure_cotton_shirt,Pure cotton shirt,Clothing and Footwear,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_r290_home_air_conditioner,R-290 home air conditioner,Furnishings and Household,Consumer Goods and Services,CAEP,Number
consumer_goods-type_r32_home_air_conditioner,R-32 home air conditioner,Furnishings and Household,Consumer Goods and Services,CAEP,Number
consumer_goods-type_racetracks,Racetracks,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_radio_networks,Radio networks,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_radio_stations,Radio stations,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_radio_television,Radio and television,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_rapeseed_oil_glass_bottle_with_aluminium_lid-origin_region_multi_region,Rapeseed oil glass bottle with aluminium lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Volume
consumer_goods-type_ready_to_eat_food,Ready-to-eat food,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_reconstituted_wood_product,Reconstituted wood product manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_record_production_and_distribution,Record production and distribution,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_recorded_movies_television_programs_and_videos,Recorded movies / television programs and videos,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_recorded_music_and_other_sound_recordings,Recorded music and other sound recordings,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_recreational_and_sporting_services,Recreational and sporting services,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_recreational_cultural_sporting_services,Recreational/cultural and sporting services,Recreation and Culture,Consumer Goods and Services,EXIOBASE,Money
consumer_goods-type_recreational_vehicle_park_and_recreational_camp_services,Recreational vehicle park and recreational camp services,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_red_acrylic_jacket,Red acrylic jacket,Clothing and Footwear,Consumer Goods and Services,CAEP,Number
consumer_goods-type_red_wine_glass_bottle_with_aluminium_lid-origin_region_multi_region,Red wine glass bottle with aluminium lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Volume
consumer_goods-type_refined_vegetable_olive_seed_oils,Refined vegetable/olive and seed oils,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_refrigerator,Refrigerator,Furnishings and Household,Consumer Goods and Services,CAEP,Number
consumer_goods-type_religious_services,Religious services,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_rendering_and_meat_byproduct_processing,Rendering and meat byproduct processing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_restaurant_meals,Restaurant meals,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_retail_bakeries,Retail bakeries,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_returns_from_games_of_chance,Returns from games of chance,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_reupholstery_and_furniture_repair,Reupholstery and furniture repair,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_rice,Rice (imported),Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_rice_ldpe_bag-origin_region_multi_region,Rice LDPE bag,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_rice_milling,Rice milling,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_roasted_nuts_and_peanut_butter,Roasted nuts and peanut butter manufacturing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_root_crops_bulbs_and_mushrooms_fresh_or_chilled,Root crops/bulbs and mushrooms (fresh or chilled),Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_rope_cordage_twine_tire_cord_and_tire_fabric_mills,Rope/cordage/twine/tire cord and tire fabric mills,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_salami_pe_tray_with_pe_film-origin_region_multi_region,Salami PE tray with PE film,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_sales_and_trade_ins_of_furniture_and_furnishings,Sales and trade-ins of furniture and furnishings,Furnishings and Household,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_and_trade_ins_of_major_durables_for_outdoor_recreation,Sales and trade-ins of major durables for outdoor recreation,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_and_trade_ins_of_musical_instruments_and_major_durables_for_indoor_recreation,Sales and trade-ins of musical instruments and major durables for indoor recreation,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_and_trade_ins_of_other_recreational_equipment_and_supplies,Sales and trade-ins of other recreational equipment and supplies,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_and_trade_ins_of_personal_effects_nec,Sales and trade-ins of personal effects nec,Personal Care and Accessories,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_of_books,Sales of books,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_of_clothing_nfd,Sales of clothing nfd,Clothing and Footwear,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_of_glassware_tableware_and_household_utensils,Sales of glassware/tableware and household utensils,Furnishings and Household,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_of_other_footwear,Sales of other footwear,Clothing and Footwear,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sales_trade_ins_and_refunds_for_recreation_and_culture_nec,Sales/trade-ins and refunds for recreation and culture nec,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
