activity_id,name,category,sector,source,unit_type
fuel-type_biogas_bio_100-fuel_use_na,Green gas (average),Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_biogas_bio_100_net-fuel_use_na,Biogas (net CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_biogas_co_fermentation_bio_100-fuel_use_na,Green gas (co-fermentation),Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_biogas_municipal_waste_bio_100-fuel_use_na,Green gas (municipal waste digestion),Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_biogasoline-fuel_use_na,Biogasoline,Fuel,Energy,EXIOBASE,Money
fuel-type_biogasoline_bio_100-fuel_use_na,Biogasoline,Fuel,Energy,"CBAM,SEFR","Weight,Weight"
fuel-type_biogasoline_bio_100-fuel_use_na,Biogasoline (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_biogasoline_bio_100_net-fuel_use_na,Biogasoline (net CV),Fuel,Energy,"CBAM,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_biokerosene_bio_100-fuel_use_na,Biokerosene,Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_biomass_gasification_hydrogen-fuel_use_na,Biomass gasification hydrogen,Fuel,Energy,CAEP,Weight
fuel-type_biomass_municipal_and_industrial_materials_bio_100-fuel_use_na,Biomass - municipal and industrial materials,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_biomass_solid_other_bio_100-fuel_use_na,Primary solid biomass fuels - other,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_biomethane_bio_100-fuel_use_na,Biomethane,Fuel,Energy,"DISER,DISER,BEIS","Volume,Energy,Weight"
fuel-type_biomethane_bio_100_net-fuel_use_na,Biomethane (net CV),Fuel,Energy,BEIS,Energy
fuel-type_biomethane_compressed_bio_100-fuel_use_na,Biomethane - compressed,Fuel,Energy,BEIS,Weight
fuel-type_biomethane_compressed_bio_100_net-fuel_use_na,Biomethane - compressed (net CV),Fuel,Energy,BEIS,Energy
fuel-type_biomethane_liquified_bio_100-fuel_use_na,Biomethane - liquified,Fuel,Energy,BEIS,Weight
fuel-type_biomethane_liquified_bio_100_net-fuel_use_na,Biomethane - liquified (net CV),Fuel,Energy,BEIS,Energy
fuel-type_biopetrol_bio_100-fuel_use_na,Bio Petrol,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_biopetrol_bio_100_net-fuel_use_na,Bio Petrol (net CV),Fuel,Energy,BEIS,Energy
fuel-type_biopropane_bio_100-fuel_use_na,Biopropane,Fuel,Energy,"BEIS,BEIS,CO2 Emissiefactoren","Volume,Weight,Volume"
fuel-type_biopropane_bio_100_net-fuel_use_na,Biopropane (net CV),Fuel,Energy,BEIS,Energy
fuel-type_bitumen-fuel_use_na,Bitumen,Fuel,Energy,"CBAM,CBAM,CO2 Emissiefactoren,SEFR","Weight,Energy,Weight,Weight"
fuel-type_bitumen-fuel_use_na,Bitumen (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_bitumen_net-fuel_use_na,Bitumen (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_bituminous_coal_and_lignite_surface_mining-fuel_use_na,Bituminous coal and lignite surface mining,Fuel,Energy,EPA,Money
fuel-type_bituminous_coal_underground_mining-fuel_use_na,Bituminous coal underground mining,Fuel,Energy,EPA,Money
fuel-type_blast_furnace_gas-fuel_use_na,Blast furnace gas,Fuel,Energy,"EXIOBASE,DISER,DISER,CAEP,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Money,Volume,Energy,Volume,Energy,Weight,Weight,Weight"
fuel-type_blast_furnace_gas-fuel_use_na,Blast furnace gas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_blast_furnace_gas-fuel_use_stationary,Blast furnace gas,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_blast_furnace_gas_net-fuel_use_na,Blast furnace gas (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_bottled_gas-fuel_use_na,Bottled gas,Fuel,Energy,Market Economics Limited,Money
fuel-type_brown_coal_briquettes-fuel_use_na,Brown coal briquettes,Fuel,Energy,SEFR,Weight
fuel-type_bunker_oil-fuel_use_na,Bunker oil,Fuel,Energy,CAEP,Weight
fuel-type_burning_oil-fuel_use_na,Burning oil,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_burning_oil-fuel_use_na,Burning oil (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_burning_oil_net-fuel_use_na,Burning oil (net CV),Fuel,Energy,BEIS,Energy
fuel-type_butane-fuel_use_na,Butane,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_butane-fuel_use_na,Butane (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_butane-fuel_use_stationary,Butane,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_butane_net-fuel_use_na,Butane (net CV),Fuel,Energy,BEIS,Energy
fuel-type_butylene-fuel_use_stationary,Butylene,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_california_gasoline_e10_bio_10-fuel_use_na,California gasoline,Fuel,Energy,"GLEC,GLEC","Weight,Volume"
fuel-type_carbon_monoxide-fuel_use_na,Carbon monoxide,Fuel,Energy,"CBAM,CBAM","Weight,Energy"
fuel-type_carbon_monoxide-fuel_use_na,Carbon monoxide (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_carbon_monoxide_net-fuel_use_na,Carbon monoxide (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_cassava_fuel_ethanol-fuel_use_na,Cassava fuel ethanol,Fuel,Energy,CAEP,Volume
fuel-type_charcoal_bio_100-fuel_use_na,Charcoal,Fuel,Energy,"DISER,DISER,CAEP,CBAM,SEFR","Energy,Weight,Weight,Weight,Weight"
fuel-type_charcoal_bio_100-fuel_use_na,Charcoal (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_charcoal_bio_100_net-fuel_use_na,Charcoal (net CV),Fuel,Energy,"CBAM,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_chemical_waste_gas-fuel_use_na,Chemical waste gas,Fuel,Energy,CO2 Emissiefactoren,Weight
fuel-type_cng-fuel_use_mobile,Compressed natural gas CNG,Fuel,Energy,EPA,Volume
fuel-type_cng-fuel_use_mobile_hdv,Compressed natural gas CNG - heavy duty vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_cng-fuel_use_mobile_hdv_hdpi,Compressed natural gas CNG - HPDI - heavy duty road,Fuel,Energy,GLEC,Weight
fuel-type_cng-fuel_use_mobile_hdv_hdpi_methane_slip_0.54pc,Compressed natural gas CNG - HPDI - heavy duty road - Methane slip 0.54%,Fuel,Energy,GLEC,Weight
fuel-type_cng-fuel_use_mobile_hdv_hdpi_methane_slip_1.2pc,Compressed natural gas CNG - HPDI road - slip 1.20%,Fuel,Energy,GLEC,Weight
fuel-type_cng-fuel_use_mobile_hdv_si,Compressed natural gas CNG - SI - heavy duty road,Fuel,Energy,GLEC,Weight
fuel-type_cng-fuel_use_mobile_hdv_si_methane_slip_0.2pc,Compressed natural gas CNG - SI road - slip 0.20%,Fuel,Energy,GLEC,Weight
fuel-type_cng-fuel_use_mobile_hdv_si_methane_slip_0.32pc,Compressed natural gas CNG - SI - heavy duty road - Methane slip 0.32%,Fuel,Energy,GLEC,Weight
fuel-type_cng-fuel_use_mobile_ldv,Compressed natural gas CNG - light duty vehicles - transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_cng-fuel_use_na,CNG,Fuel,Energy,DISER,Volume
fuel-type_cng-fuel_use_na,Compressed natural gas CNG,Fuel,Energy,"DISER,BEIS,BEIS,CO2 Emissiefactoren","Energy,Volume,Weight,Weight"
fuel-type_cng-fuel_use_na,Compressed natural gas CNG (gross CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_cng_net-fuel_use_na,Compressed natural gas CNG (net CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_coal-fuel_use_commercial,Coal - default - commercial,Fuel,Energy,MfE,Weight
fuel-type_coal-fuel_use_domestic,Coal - default - residential,Fuel,Energy,MfE,Weight
fuel-type_coal-fuel_use_domestic,Coal - domestic,Fuel,Energy,BEIS,Weight
fuel-type_coal-fuel_use_domestic,Coal - domestic (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_coal-fuel_use_electricity_generation,Coal - electricity generation,Fuel,Energy,BEIS,Weight
fuel-type_coal-fuel_use_electricity_generation,Coal - electricity generation (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_coal-fuel_use_industrial,Coal - default - industrial,Fuel,Energy,MfE,Weight
fuel-type_coal-fuel_use_industrial,Coal - industrial,Fuel,Energy,BEIS,Weight
fuel-type_coal-fuel_use_industrial,Coal - industrial (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_coal-fuel_use_na,Coal,Fuel,Energy,"OpenIO-Canada,EPA","Money,Money"
fuel-type_coal-fuel_use_na,Coal-fired cogeneration,Fuel,Energy,CAEP,Weight
fuel-type_coal_and_coke_mixed-fuel_use_commercial,Coal and coke - mixed - commercial sector,Fuel,Energy,GHG Protocol,Energy
fuel-type_coal_and_coke_mixed-fuel_use_commercial,Coal and coke mixed - commercial sector,Fuel,Energy,"EPA,EPA","Weight,Energy"
fuel-type_coal_and_coke_mixed-fuel_use_electricity_generation,Coal and coke - mixed - electric power sector,Fuel,Energy,GHG Protocol,Energy
fuel-type_coal_and_coke_mixed-fuel_use_electricity_generation,Coal and coke mixed - electric power sector,Fuel,Energy,"EPA,EPA","Weight,Energy"
fuel-type_coal_and_coke_mixed-fuel_use_industrial,Coal and coke - mixed - Industrial sector,Fuel,Energy,GHG Protocol,Energy
fuel-type_coal_and_coke_mixed-fuel_use_industrial,Coal and coke mixed - industrial sector,Fuel,Energy,"EPA,EPA","Energy,Weight"
fuel-type_coal_and_coke_mixed-fuel_use_industrial_coking,Coal and coke - mixed - industrial coking,Fuel,Energy,GHG Protocol,Energy
fuel-type_coal_and_coke_mixed-fuel_use_industrial_coking,Coal and coke mixed - industrial coking,Fuel,Energy,"EPA,EPA","Energy,Weight"
fuel-type_coal_and_lignite-fuel_use_na,Coal and lignite,Fuel,Energy,BEIS,Money
fuel-type_coal_anthracite-fuel_use_na,Anthracite coal,Fuel,Energy,"DISER,DISER,GHG Protocol","Weight,Energy,Energy"
fuel-type_coal_anthracite-fuel_use_na,Coal - anthracite,Fuel,Energy,"CAEP,CBAM,CBAM,CO2 Emissiefactoren","Weight,Energy,Weight,Weight"
fuel-type_coal_anthracite-fuel_use_na,Coal - anthracite (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_anthracite-fuel_use_stationary,Anthracite coal,Fuel,Energy,"EPA,EPA","Energy,Weight"
fuel-type_coal_anthracite-fuel_use_stationary,Coal - anthracite,Fuel,Energy,"EPA,EPA","Energy,Weight"
fuel-type_coal_anthracite_net-fuel_use_na,Coal - anthracite (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_bituminous-fuel_use_commercial,Bituminous coal - commercial,Fuel,Energy,MfE,Weight
fuel-type_coal_bituminous-fuel_use_domestic,Bituminous coal - residential,Fuel,Energy,MfE,Weight
fuel-type_coal_bituminous-fuel_use_industrial,Bituminous coal - industrial,Fuel,Energy,MfE,Weight
fuel-type_coal_bituminous-fuel_use_na,Bituminous coal,Fuel,Energy,"DISER,DISER,CAEP,CO2 Emissiefactoren,GHG Protocol","Energy,Weight,Weight,Weight,Energy"
fuel-type_coal_bituminous-fuel_use_stationary,Bituminous coal,Fuel,Energy,"EPA,EPA","Energy,Weight"
fuel-type_coal_bituminous_net-fuel_use_heat_supply,Bituminous coal (net CV),Fuel,Energy,UBA,Energy
fuel-type_coal_bituminous_other-fuel_use_na,Other bituminous coal,Fuel,Energy,"CBAM,CBAM","Energy,Weight"
fuel-type_coal_bituminous_other-fuel_use_na,Other bituminous coal (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_bituminous_other_net-fuel_use_na,Other bituminous coal (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_briquettes-fuel_use_na,Briquettes,Fuel,Energy,CAEP,Weight
fuel-type_coal_briquettes-fuel_use_na,Coal briquettes,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_coal_cleaned-fuel_use_na,Cleaned coal,Fuel,Energy,CAEP,Weight
fuel-type_coal_coke-fuel_use_na,Coal coke,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_coal_coke-fuel_use_stationary,Coal coke,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Weight,Energy"
fuel-type_coal_coke_and_tar_products-fuel_use_na,Coal/coke and tar products,Fuel,Energy,Market Economics Limited,Money
fuel-type_coal_coking-fuel_use_blast_furnace,Coking coal (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_coking-fuel_use_coke_oven,Coking coal (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_coking-fuel_use_na,Coking coal,Fuel,Energy,"DISER,DISER,BEIS,CBAM,CBAM,CO2 Emissiefactoren","Weight,Energy,Weight,Weight,Energy,Weight"
fuel-type_coal_coking-fuel_use_na,Coking coal (gross CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_coal_coking_net-fuel_use_blast_furnace,Coking coal (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_coking_net-fuel_use_coke_oven,Coking coal (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_coking_net-fuel_use_na,Coking coal (net CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_coal_derived_dme-fuel_use_na,Coal derived DME,Fuel,Energy,CAEP,Weight
fuel-type_coal_gasification_based_hydrogen-fuel_use_na,Coal gasification-based hydrogen,Fuel,Energy,CAEP,Weight
fuel-type_coal_gasification_based_hydrogen_with_carbon_capture_use_storage-fuel_use_na,Coal gasification-based hydrogen with carbon capture/use and storage,Fuel,Energy,CAEP,Weight
fuel-type_coal_gasification_gas_hydrogen-fuel_use_na,Coal gasification and gas hydrogen,Fuel,Energy,CAEP,Weight
fuel-type_coal_gasification_liquid_hydrogen-fuel_use_na,Coal gasification and liquid hydrogen,Fuel,Energy,CAEP,Weight
fuel-type_coal_home_produced-fuel_use_electricity_generation,Coal - electricity generation - home produced coal only,Fuel,Energy,BEIS,Weight
fuel-type_coal_home_produced-fuel_use_electricity_generation,Coal - electricity generation - home produced coal only (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_coal_home_produced_net-fuel_use_electricity_generation,Coal - electricity generation - home produced coal only (net CV),Fuel,Energy,BEIS,Energy
fuel-type_coal_lignite-fuel_use_commercial,Lignite coal - commercial,Fuel,Energy,MfE,Weight
fuel-type_coal_lignite-fuel_use_domestic,Lignite coal - residential,Fuel,Energy,MfE,Weight
fuel-type_coal_lignite-fuel_use_industrial,Lignite coal - industrial,Fuel,Energy,MfE,Weight
fuel-type_coal_lignite-fuel_use_na,Coal and lignite,Fuel,Energy,"DISER,DISER","Weight,Energy"
fuel-type_coal_lignite-fuel_use_na,Lignite,Fuel,Energy,"CAEP,CBAM,CBAM,CO2 Emissiefactoren","Weight,Weight,Energy,Weight"
fuel-type_coal_lignite-fuel_use_na,Lignite (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_lignite-fuel_use_stationary,Lignite,Fuel,Energy,"EPA,EPA","Weight,Energy"
fuel-type_coal_lignite-fuel_use_stationary,Lignite coal,Fuel,Energy,"EPA,EPA,GHG Protocol","Weight,Energy,Energy"
fuel-type_coal_lignite_briquettes-fuel_use_na,Lignite briquettes,Fuel,Energy,CO2 Emissiefactoren,Weight
fuel-type_coal_lignite_briquettes_net-fuel_use_heat_supply,Lignite briquettes (net CV),Fuel,Energy,UBA,Energy
fuel-type_coal_lignite_net-fuel_use_na,Lignite (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_mine_waste_gas-fuel_use_na,Coal mine waste gas,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_coal_net-fuel_use_domestic,Coal - domestic (net CV),Fuel,Energy,BEIS,Energy
fuel-type_coal_net-fuel_use_electricity_generation,Coal - electricity generation (net CV),Fuel,Energy,BEIS,Energy
fuel-type_coal_net-fuel_use_industrial,Coal - industrial (net CV),Fuel,Energy,BEIS,Energy
fuel-type_coal_other_washed-fuel_use_na,Other washed coal,Fuel,Energy,CAEP,Weight
fuel-type_coal_seam_methane-fuel_use_na,Coal seam methane,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_coal_slime-fuel_use_na,Coal slime,Fuel,Energy,CAEP,Weight
fuel-type_coal_sub_bituminous-fuel_use_commercial,Sub-bituminous coal - commercial,Fuel,Energy,MfE,Weight
fuel-type_coal_sub_bituminous-fuel_use_domestic,Sub-bituminous coal - residential,Fuel,Energy,MfE,Weight
fuel-type_coal_sub_bituminous-fuel_use_industrial,Sub-bituminous coal - industrial,Fuel,Energy,MfE,Weight
fuel-type_coal_sub_bituminous-fuel_use_na,Sub-bituminous coal,Fuel,Energy,"DISER,DISER,CBAM,CBAM,CO2 Emissiefactoren","Weight,Energy,Weight,Energy,Weight"
fuel-type_coal_sub_bituminous-fuel_use_na,Sub-bituminous coal (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_sub_bituminous-fuel_use_stationary,Sub-bituminous coal,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Weight,Energy"
fuel-type_coal_sub_bituminous_net-fuel_use_na,Sub-bituminous coal (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_tar-fuel_use_na,Coal tar,Fuel,Energy,"EXIOBASE,DISER,DISER,CBAM,CBAM,SEFR","Money,Weight,Energy,Energy,Weight,Weight"
fuel-type_coal_tar-fuel_use_na,Coal tar (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_tar_net-fuel_use_na,Coal tar (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coal_tar_pitch-fuel_use_na,Coal tar pitch,Fuel,Energy,CAEP,Weight
fuel-type_coal_tar_refined-fuel_use_na,Refined coal tar,Fuel,Energy,CAEP,Weight
fuel-type_coal_washed-fuel_use_na,Other washed coal-average,Fuel,Energy,CAEP,Weight
fuel-type_coke-fuel_use_na,Coke,Fuel,Energy,CAEP,Weight
fuel-type_coke_and_other_coke_oven_products-fuel_use_na,Coke and other coke oven products,Fuel,Energy,OpenIO-Canada,Money
fuel-type_coke_and_refined_petroleum_products-fuel_use_na,Coke and refined petroleum products,Fuel,Energy,BEIS,Money
fuel-type_coke_oven_coke-fuel_use_na,Coke oven coke,Fuel,Energy,EXIOBASE,Money
fuel-type_coke_oven_coke_and_lignite_coke-fuel_use_na,Coke oven coke and lignite coke,Fuel,Energy,"CBAM,CBAM,SEFR","Weight,Energy,Weight"
fuel-type_coke_oven_gas-fuel_use_na,Coke oven gas,Fuel,Energy,"EXIOBASE,DISER,DISER,CAEP,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Money,Energy,Volume,Weight,Energy,Weight,Weight,Weight"
fuel-type_coke_oven_gas-fuel_use_na,Coke oven gas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coke_oven_gas-fuel_use_stationary,Coke oven gas,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_coke_oven_gas_coke-fuel_use_na,Coke oven / Gas coke (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coke_oven_gas_coke_net-fuel_use_na,Coke oven / Gas coke (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coke_oven_gas_net-fuel_use_na,Coke oven gas (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_coking_coal-fuel_use_na,Coking coal,Fuel,Energy,SEFR,Weight
fuel-type_conventional_crude_oil-fuel_use_na,Conventional crude oil,Fuel,Energy,OpenIO-Canada,Money
fuel-type_corn_fuel_ethanol-fuel_use_na,Corn fuel ethanol,Fuel,Energy,CAEP,Volume
fuel-type_crude_and_diluted_bitumen-fuel_use_na,Crude and diluted bitumen,Fuel,Energy,OpenIO-Canada,Money
fuel-type_crude_benzene-fuel_use_na,Crude benzene - from coal tar,Fuel,Energy,CAEP,Weight
fuel-type_crude_oil-fuel_use_na,Crude oil,Fuel,Energy,"CAEP,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Weight,Energy,Weight,Weight,Weight"
fuel-type_crude_oil-fuel_use_na,Crude oil (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_crude_oil-fuel_use_stationary,Crude oil,Fuel,Energy,"DISER,DISER,EPA,EPA,GHG Protocol","Weight,Energy,Energy,Volume,Energy"
fuel-type_crude_oil_net-fuel_use_na,Crude oil (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_crude_petroleum-fuel_use_na,Crude petroleum,Fuel,Energy,Market Economics Limited,Money
fuel-type_crude_petroleum_and_natural_gas-fuel_use_na,Crude petroleum and natural gas,Fuel,Energy,BEIS,Money
fuel-type_crude_petroleum_extraction-fuel_use_na,Crude petroleum extraction,Fuel,Energy,EPA,Money
fuel-type_diesel-fuel_use_commercial,Diesel - commercial,Fuel,Energy,MfE,Volume
fuel-type_diesel-fuel_use_industrial,Diesel - industrial,Fuel,Energy,MfE,Volume
fuel-type_diesel-fuel_use_mobile,Diesel - fuel,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile,Diesel - transport,Fuel,Energy,MfE,Volume
fuel-type_diesel-fuel_use_mobile,Diesel - without biofuel content - used in vehicle,Fuel,Energy,GEMIS,Volume
fuel-type_diesel-fuel_use_mobile,Diesel oil - transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_diesel-fuel_use_mobile_agricultural_equipment,Diesel fuel - diesel agricultural equipment,Fuel,Energy,GHG Protocol,Volume
fuel-type_diesel-fuel_use_mobile_airport_equipment,Diesel - Airport Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile_hdv_euro_i,Diesel oil - Euro i - heavy duty vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_diesel-fuel_use_mobile_hdv_euro_ii,Diesel oil - Euro iii - heavy duty vehicles - transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_diesel-fuel_use_mobile_hdv_euro_iv_higher,Diesel oil - Euro iv or higher - heavy duty vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_diesel-fuel_use_mobile_industrial_commercial_equipment,Diesel - Industrial/Commercial Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile_lawn_and_garden_equipment,Diesel - Lawn and Garden Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile_ldv,Diesel fuel - diesel light-duty trucks,Fuel,Energy,GHG Protocol,Volume
fuel-type_diesel-fuel_use_mobile_locomotives,Diesel - locomotives,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile_logging_equipment,Diesel - Logging Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile_mhdv,Diesel fuel - diesel medium and heavy-duty vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_diesel-fuel_use_mobile_other_non_road,Diesel fuel - other diesel non-road vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_diesel-fuel_use_mobile_passenger_cars,Diesel fuel - Diesel passenger cars,Fuel,Energy,GHG Protocol,Volume
fuel-type_diesel-fuel_use_mobile_post_2004,Diesel oil - post-2004 vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_diesel-fuel_use_mobile_railroad_equipment,Diesel - Railroad Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile_recreational_equipment,Diesel - Recreational Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile_ships_and_boats,Diesel - ships and boats,Fuel,Energy,EPA,Volume
fuel-type_diesel-fuel_use_mobile_ships_boats,Diesel fuel - diesel ships and boats,Fuel,Energy,GHG Protocol,Volume
fuel-type_diesel-fuel_use_na,Diesel,Fuel,Energy,"GLEC,GLEC,CO2 Emissiefactoren,Market Economics Limited","Weight,Volume,Volume,Money"
fuel-type_diesel-fuel_use_na,Diesel - 100% mineral diesel,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_diesel-fuel_use_na,Diesel - 100% mineral diesel (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_diesel-fuel_use_na,Diesel oil,Fuel,Energy,CAEP,Weight
fuel-type_diesel-fuel_use_stationary,Diesel - stationary industrial use,Fuel,Energy,MfE,Volume
fuel-type_diesel-fuel_use_stationary,Diesel oil,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_diesel_and_biodiesel_fuels-fuel_use_na,Diesel and biodiesel fuels,Fuel,Energy,OpenIO-Canada,Money
fuel-type_diesel_b10_bio_10-fuel_use_mobile,Road diesel - 10% biodiesel blend,Fuel,Energy,ADEME,Volume
fuel-type_diesel_b10_bio_10_net-fuel_use_mobile,Road diesel - 10% biodiesel blend (net CV),Fuel,Energy,ADEME,Energy
fuel-type_diesel_b20_bio_20-fuel_use_na,Diesel - 20% biodiesel blend,Fuel,Energy,MfE,Volume
fuel-type_diesel_b5_bio_5-fuel_use_na,Diesel - 5% bio- diesel blend - B5,Fuel,Energy,"GLEC,GLEC","Volume,Weight"
fuel-type_diesel_b5_bio_5-fuel_use_na,Diesel - 5% biodiesel blend,Fuel,Energy,MfE,Volume
fuel-type_diesel_b7_bio_7-fuel_use_mobile,Road diesel - 7% biodiesel blend,Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_diesel_bio_average-fuel_use_mobile,Diesel - with biofuel share - used in vehicle,Fuel,Energy,GEMIS,Volume
fuel-type_diesel_bio_average-fuel_use_na,Diesel - average biofuel blend,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_diesel_bio_average-fuel_use_na,Diesel - average biofuel blend (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_diesel_bio_average_net-fuel_use_na,Diesel - average biofuel blend (net CV),Fuel,Energy,BEIS,Energy
fuel-type_diesel_development_bio_average-fuel_use_na,Development Diesel,Fuel,Energy,"BEIS,BEIS,BEIS","Volume,Weight,Energy"
fuel-type_diesel_equipment-fuel_use_agricultural_equipment,Diesel Equipment - Agricultural Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel_equipment-fuel_use_construction_mining_equipment,Diesel Equipment - Construction/Mining Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel_gtl-fuel_use_na,Diesel GTL,Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_diesel_net-fuel_use_na,Diesel - 100% mineral diesel (net CV),Fuel,Energy,BEIS,Energy
fuel-type_diesel_off_road_trucks-fuel_use_agricultural_equipment,Diesel Off-Road Trucks - Agricultural Equipment,Fuel,Energy,EPA,Volume
fuel-type_diesel_off_road_trucks-fuel_use_construction_mining_equipment,Diesel Off-Road Trucks - Construction/Mining Equipment,Fuel,Energy,EPA,Volume
